year,engine_volume,mileage,horsepower,price
2012,3.1,38624.0,269.0,53207.57
2011,2.4,151203.0,208.0,40617.14
2018,2.3,141849.0,200.0,42851.01
1997,1.0,160062.0,87.0,14258.52
1997,3.1,150396.0,269.0,45863.83
2000,3.4,144253.0,295.0,49921.89
2007,1.7,125593.0,148.0,26807.55
2018,2.4,113456.0,208.0,40052.34
2023,2.2,170980.0,191.0,32186.14
2009,2.8,120614.0,243.0,42992.85
2019,2.1,146259.0,182.0,36121.22
2003,3.2,3486.0,278.0,51298.5
1998,2.6,61247.0,226.0,40849.85
2008,0.8,169011.0,69.0,11427.88
1999,2.9,86578.0,252.0,42570.05
1996,3.3,50232.0,287.0,45940.4
2005,1.6,152065.0,139.0,25611.34
2003,2.8,120067.0,243.0,41109.57
2018,4.0,99653.0,347.0,64474.3
1997,2.6,195456.0,226.0,37340.4
2021,3.4,186872.0,295.0,53814.55
2022,2.1,110608.0,182.0,39037.36
2023,2.5,156119.0,217.0,41051.75
2003,2.3,8065.0,200.0,38251.89
1997,2.2,174668.0,191.0,29472.22
2019,2.4,65671.0,208.0,42491.13
1996,1.2,47393.0,104.0,21613.63
2006,2.2,30737.0,191.0,33786.85
2004,3.6,26872.0,313.0,60508.9
2003,1.7,174016.0,148.0,23220.62
2009,1.6,151557.0,139.0,27619.61
2002,2.5,81707.0,217.0,41199.03
2019,2.6,162745.0,226.0,44506.79
1999,2.8,90251.0,243.0,40009.42
2005,2.4,136182.0,208.0,37568.76
2021,2.6,95885.0,226.0,51071.62
1996,2.2,114002.0,191.0,31962.52
2018,1.5,74590.0,130.0,28794.43
2022,2.4,82009.0,208.0,43112.57
2009,3.1,147205.0,269.0,49523.66
2000,2.9,155239.0,252.0,42463.1
2002,1.1,99294.0,96.0,18234.66
2021,2.7,43723.0,235.0,48249.31
1999,1.8,243562.0,156.0,21410.49
2010,3.6,121835.0,313.0,61684.25
2020,2.8,135607.0,243.0,47395.27
2012,3.2,56934.0,278.0,59643.53
2000,2.5,180762.0,217.0,36785.81
1999,2.4,188395.0,208.0,35091.1
2022,3.7,34598.0,321.0,63648.3
2010,3.3,114881.0,287.0,51531.7
2007,2.6,110978.0,226.0,40793.9
2022,2.3,239422.0,200.0,36424.03
1999,1.1,192181.0,96.0,12545.14
2007,2.8,47461.0,243.0,49507.74
2011,2.4,83597.0,208.0,41765.66
2012,2.9,75350.0,252.0,51273.03
2002,3.2,138584.0,278.0,50412.39
2007,3.5,198610.0,304.0,51427.65
2023,2.8,125459.0,243.0,45668.24
2013,1.7,145058.0,148.0,27877.05
2020,0.8,86785.0,69.0,18918.44
1997,1.8,144790.0,156.0,27692.86
2018,3.6,96404.0,313.0,59980.04
2002,4.0,37962.0,347.0,68613.74
1996,2.3,141544.0,200.0,31921.64
2002,1.3,119507.0,113.0,21281.65
2021,2.0,65140.0,174.0,36540.09
2007,3.4,202269.0,295.0,51799.56
2007,2.0,81677.0,174.0,32864.01
1995,3.0,150455.0,261.0,42312.25
2000,2.6,101873.0,226.0,38262.07
2018,3.1,197179.0,269.0,50212.01
2013,4.0,108121.0,347.0,65862.51
2010,3.0,36269.0,261.0,48274.09
2002,2.6,160500.0,226.0,38506.03
2022,4.0,196977.0,347.0,65608.35
1995,2.8,98619.0,243.0,42398.49
2021,1.9,153944.0,165.0,37646.57
2021,3.0,126472.0,261.0,52379.11
2010,2.9,100864.0,252.0,46225.36
2003,2.3,162038.0,200.0,33227.91
2007,2.1,79998.0,182.0,33397.5
2005,2.3,121625.0,200.0,34723.52
2007,2.1,132868.0,182.0,33639.96
2019,2.3,131054.0,200.0,40795.89
2015,1.8,81230.0,156.0,34075.66
2004,2.8,222980.0,243.0,41888.33
1998,2.7,183112.0,235.0,40868.2
2021,2.8,169521.0,243.0,45685.06
2000,2.5,191661.0,217.0,38930.74
2022,2.4,123438.0,208.0,41189.88
2001,3.7,101435.0,321.0,56956.69
1999,2.6,65548.0,226.0,39737.34
2005,3.5,84828.0,304.0,54886.94
2007,1.7,69299.0,148.0,30275.69
2020,3.0,93595.0,261.0,48884.11
2019,1.9,133824.0,165.0,32172.64
2013,2.1,165701.0,182.0,35668.87
2017,2.2,164318.0,191.0,36951.41
2004,2.1,61425.0,182.0,33618.87
2004,2.1,154456.0,182.0,29515.57
2005,3.5,177193.0,304.0,52077.85
2015,2.5,107288.0,217.0,43673.32
2001,2.7,179888.0,235.0,38231.34
2012,2.1,163790.0,182.0,36647.32
1998,3.2,56770.0,278.0,51204.69
1996,2.8,229587.0,243.0,37289.59
2008,2.3,84218.0,200.0,36661.6
2007,1.2,167871.0,104.0,13286.07
2023,2.7,166061.0,235.0,44157.5
2006,3.0,58799.0,261.0,46172.46
2001,1.7,128949.0,148.0,22746.59
1996,2.3,165446.0,200.0,32104.97
2007,2.9,58269.0,252.0,47836.82
2008,1.2,124981.0,104.0,23839.12
2021,2.0,169634.0,174.0,35203.0
2011,2.8,172862.0,243.0,39870.52
2003,3.4,100146.0,295.0,50898.24
2011,4.2,197218.0,365.0,65637.06
2002,4.1,185276.0,356.0,60307.93
1996,2.6,132061.0,226.0,39242.74
2022,2.1,87052.0,182.0,37850.46
2018,3.2,61707.0,278.0,57228.98
2007,2.1,138877.0,182.0,33547.17
1997,1.9,193226.0,165.0,26260.78
2010,2.3,112642.0,200.0,38024.68
2000,2.2,77046.0,191.0,32553.06
2013,2.8,161246.0,243.0,44719.75
2001,2.0,128726.0,174.0,30701.74
2004,2.6,145795.0,226.0,36777.21
2003,3.8,93736.0,330.0,58766.54
1996,2.6,101507.0,226.0,40738.75
2022,3.7,93500.0,321.0,63631.01
2022,3.5,144958.0,304.0,61234.47
2009,3.0,103030.0,261.0,49035.57
1999,2.2,149621.0,191.0,30135.6
2023,3.3,88931.0,287.0,58861.52
2016,2.3,144875.0,200.0,36419.95
1998,2.5,155189.0,217.0,35571.86
2014,2.8,136577.0,243.0,45211.82
1998,2.5,165852.0,217.0,34360.0
2012,1.9,95927.0,165.0,37459.36
1998,1.3,154632.0,113.0,17857.66
2021,3.3,131667.0,287.0,59209.27
2011,3.0,79513.0,261.0,50107.58
2006,1.1,24648.0,96.0,19129.01
2016,1.9,35342.0,165.0,34628.71
2011,2.6,9582.0,226.0,45078.45
2004,2.9,141306.0,252.0,43509.49
2016,1.3,103762.0,113.0,24153.53
1995,2.4,124361.0,208.0,35473.12
2016,2.9,110980.0,252.0,49297.93
2020,2.2,149084.0,191.0,39624.56
2018,2.7,150546.0,235.0,48260.62
2021,2.1,122145.0,182.0,36739.23
2012,3.2,125171.0,278.0,53732.74
2012,1.9,127168.0,165.0,34691.19
2008,1.6,189589.0,139.0,27198.46
2009,2.5,19770.0,217.0,39225.5
2023,1.4,86474.0,122.0,32388.09
2006,0.8,163263.0,69.0,11309.85
1998,3.4,175395.0,295.0,45291.63
2021,1.7,141360.0,148.0,34837.95
1997,1.4,110794.0,122.0,21398.75
2014,1.9,213078.0,165.0,31420.51
2023,1.8,128891.0,156.0,32945.86
2006,2.4,121539.0,208.0,38061.86
2001,1.6,186589.0,139.0,22308.61
2023,2.9,143778.0,252.0,48581.6
2005,3.0,166992.0,261.0,45433.44
1995,1.5,172849.0,130.0,19814.23
2000,2.0,101376.0,174.0,27869.07
2009,2.1,208387.0,182.0,31992.1
2009,2.4,0.0,208.0,38124.95
2013,3.4,21017.0,295.0,61254.24
2005,3.4,85989.0,295.0,53149.93
2020,4.5,98832.0,391.0,71984.28
2017,0.8,138131.0,69.0,17550.59
2020,1.8,85528.0,156.0,32323.46
1996,4.0,119404.0,347.0,58743.65
2008,1.1,109743.0,96.0,20109.77
1996,3.9,220223.0,339.0,52795.34
2023,2.6,79751.0,226.0,50863.74
1998,2.6,35848.0,226.0,44674.79
2011,1.5,175950.0,130.0,23257.9
1997,2.1,84302.0,182.0,29201.5
2007,3.9,115417.0,339.0,59743.92
2003,2.5,87691.0,217.0,38258.54
2001,2.1,156859.0,182.0,33016.81
2009,2.8,51286.0,243.0,45415.48
2017,2.3,0.0,200.0,40376.68
2023,2.8,184786.0,243.0,47436.41
2023,1.8,132374.0,156.0,30539.39
2005,2.4,173632.0,208.0,38203.96
2014,2.0,183111.0,174.0,33826.0
1996,1.1,74177.0,96.0,15306.82
2009,2.9,123033.0,252.0,45178.09
2008,1.5,145269.0,130.0,24689.42
2014,2.4,114585.0,208.0,38069.08
2016,3.2,104392.0,278.0,51659.56
2005,1.3,109317.0,113.0,20808.81
2021,3.0,174177.0,261.0,47366.49
1997,2.3,107049.0,200.0,33058.85
2011,1.7,150011.0,148.0,25924.79
2006,4.1,137345.0,356.0,65746.61
2018,2.5,71791.0,217.0,43310.63
2022,2.0,135098.0,174.0,34357.92
2023,1.9,43066.0,165.0,38699.62
2015,3.2,140072.0,278.0,50767.63
2009,2.0,164556.0,174.0,29394.67
2010,3.1,176071.0,269.0,49830.77
1999,2.5,72365.0,217.0,37756.57
2021,3.4,93192.0,295.0,59653.28
2014,1.7,134203.0,148.0,29344.31
2000,1.8,96204.0,156.0,27802.75
2013,2.3,23556.0,200.0,42025.08
2019,2.3,92915.0,200.0,39658.65
1999,2.2,134010.0,191.0,30708.91
1997,4.6,173376.0,400.0,69278.18
2021,4.2,204460.0,365.0,68388.91
1995,2.7,126247.0,235.0,38792.5
2020,2.8,148325.0,243.0,48855.34
2022,2.3,168039.0,200.0,40991.05
2000,1.7,17472.0,148.0,30040.63
2009,2.4,69039.0,208.0,37652.08
1996,3.1,125128.0,269.0,45027.7
2023,3.5,197797.0,304.0,59710.76
1997,3.3,151488.0,287.0,51237.66
2011,1.3,136485.0,113.0,21294.29
2019,2.3,108594.0,200.0,40846.42
2018,1.3,141340.0,113.0,24380.91
2006,3.4,90178.0,295.0,51059.81
2012,2.2,81009.0,191.0,37007.09
2009,2.5,85353.0,217.0,37913.94
2006,2.9,187024.0,252.0,43291.49
2010,4.7,77987.0,408.0,72533.31
2021,2.7,100061.0,235.0,47735.73
2002,2.3,143551.0,200.0,33916.01
2022,1.5,75991.0,130.0,29508.67
2008,3.7,131308.0,321.0,60705.15
2019,2.4,131290.0,208.0,41490.39
2011,3.8,88777.0,330.0,64890.38
2023,3.4,107061.0,295.0,59109.97
2015,2.1,72821.0,182.0,38772.32
2002,1.4,189138.0,122.0,18133.13
2009,2.7,132880.0,235.0,41570.83
2021,2.0,67568.0,174.0,37709.83
2008,2.5,126316.0,217.0,42151.88
2012,3.3,128580.0,287.0,52242.03
2014,1.2,7838.0,104.0,22137.03
2001,2.7,187022.0,235.0,39972.17
1997,3.1,70520.0,269.0,46977.9
2023,3.1,224511.0,269.0,49617.24
2006,1.4,159765.0,122.0,21075.8
2015,2.8,63659.0,243.0,46182.93
2018,3.5,104287.0,304.0,60185.84
2022,2.8,166131.0,243.0,47456.09
2020,2.4,108112.0,208.0,42721.35
1997,3.4,178912.0,295.0,47390.34
2014,1.9,101197.0,165.0,35839.36
2008,1.3,116067.0,113.0,22428.94
2009,2.3,167508.0,200.0,31742.02
2019,2.9,150170.0,252.0,49386.81
2008,3.3,73739.0,287.0,52639.14
2001,2.9,141703.0,252.0,42955.08
2011,3.2,128372.0,278.0,53110.63
2006,3.3,74413.0,287.0,52727.72
2014,2.2,50476.0,191.0,42386.26
1998,2.4,23431.0,208.0,38013.1
2003,3.5,105279.0,304.0,52879.48
2000,1.5,117300.0,130.0,18879.29
2010,2.8,145229.0,243.0,42907.23
2019,1.9,161024.0,165.0,32495.31
2022,3.4,99307.0,295.0,61047.72
2016,2.5,115846.0,217.0,41471.87
2016,2.5,82064.0,217.0,46539.31
2015,3.9,124362.0,339.0,60678.99
2015,1.6,168425.0,139.0,25705.95
1996,2.7,125057.0,235.0,41511.82
2018,2.4,178166.0,208.0,38662.0
2002,2.9,167589.0,252.0,45120.68
2005,4.0,192885.0,347.0,57973.93
2007,2.0,126462.0,174.0,30519.82
2011,1.5,93378.0,130.0,27700.19
2002,1.9,151062.0,165.0,26669.48
2015,2.3,101355.0,200.0,38964.06
2012,2.6,149493.0,226.0,42673.69
2012,2.6,86860.0,226.0,42977.65
2008,3.9,78580.0,339.0,60919.06
2009,3.8,180822.0,330.0,55769.99
2000,3.5,69371.0,304.0,56727.93
2005,4.5,171112.0,391.0,71054.52
2007,3.2,149302.0,278.0,50047.68
2019,3.4,124715.0,295.0,56102.36
1995,3.1,25368.0,269.0,47048.13
2022,3.0,194283.0,261.0,51455.23
2000,2.8,73258.0,243.0,45243.62
2003,2.2,167658.0,191.0,31590.15
2002,1.5,85453.0,130.0,26067.99
2005,2.4,81442.0,208.0,39651.34
2016,3.0,153431.0,261.0,51148.06
2013,2.6,146923.0,226.0,39046.18
2018,1.6,62745.0,139.0,30010.0
2003,2.4,191838.0,208.0,34657.45
2011,2.3,109698.0,200.0,37162.01
2006,2.5,123446.0,217.0,43033.64
2019,2.9,105146.0,252.0,48796.37
2008,3.1,64862.0,269.0,51231.16
2009,2.1,156761.0,182.0,33504.29
2010,3.3,134478.0,287.0,51636.94
2016,3.4,79746.0,295.0,55397.17
2016,2.8,167207.0,243.0,49693.67
2022,3.0,122742.0,261.0,51173.21
2014,3.3,123819.0,287.0,55440.64
1995,1.6,208826.0,139.0,20200.33
2004,3.3,39600.0,287.0,51921.75
2002,1.9,38940.0,165.0,31372.62
2012,1.9,50200.0,165.0,34484.85
2022,2.7,138182.0,235.0,45783.68
1995,0.8,102048.0,69.0,9315.94
1996,2.6,106023.0,226.0,39146.07
1995,3.3,72879.0,287.0,49522.47
1995,1.2,203263.0,104.0,13007.51
2003,3.4,220051.0,295.0,47456.24
2007,1.9,164945.0,165.0,30138.27
1995,2.7,44636.0,235.0,37174.49
2007,2.1,95655.0,182.0,33637.17
2014,3.0,161373.0,261.0,48501.06
2020,3.3,117709.0,287.0,59120.77
2016,3.0,165111.0,261.0,48756.44
2001,2.5,182391.0,217.0,35592.01
1996,2.1,215360.0,182.0,28371.97
2000,2.4,87257.0,208.0,35339.65
2001,3.0,124064.0,261.0,44845.34
2020,3.1,97962.0,269.0,53108.08
2008,2.9,19961.0,252.0,49749.51
2020,1.5,155079.0,130.0,26195.54
2012,2.5,148172.0,217.0,40356.4
2009,2.0,92659.0,174.0,29852.81
1996,3.0,40097.0,261.0,46959.87
2004,1.9,100794.0,165.0,29716.31
2017,2.9,156556.0,252.0,51472.48
2006,2.3,186867.0,200.0,35332.81
2011,1.0,84371.0,87.0,17462.41
2002,3.2,175385.0,278.0,45035.85
2005,2.5,151124.0,217.0,39515.9
2023,3.5,140662.0,304.0,62502.41
1997,1.2,55322.0,104.0,21668.21
2021,2.3,57495.0,200.0,40007.03
2000,2.3,78461.0,200.0,36003.84
2003,2.7,103681.0,235.0,44157.54
2000,1.4,210037.0,122.0,16056.4
2003,2.9,86888.0,252.0,47356.88
2001,4.0,158563.0,347.0,57897.04
2003,2.9,96762.0,252.0,44599.16
2012,2.6,143635.0,226.0,42586.92
2006,1.4,116851.0,122.0,25053.96
2002,1.9,128851.0,165.0,31924.84
2002,2.5,138481.0,217.0,36969.35
2012,2.1,107527.0,182.0,34396.05
2022,3.3,138723.0,287.0,54616.58
2014,2.9,181696.0,252.0,47721.3
2009,4.7,82294.0,408.0,76190.52
2021,1.7,179293.0,148.0,32112.3
2001,2.5,106740.0,217.0,38665.0
2005,1.4,101450.0,122.0,23747.34
2014,0.8,154978.0,69.0,14733.38
2010,3.1,102942.0,269.0,49648.15
1998,2.9,135958.0,252.0,44237.56
2000,1.8,131287.0,156.0,27177.43
2020,2.6,15826.0,226.0,46749.7
2016,2.0,140879.0,174.0,36502.66
2020,2.1,47945.0,182.0,38060.51
1997,2.2,51756.0,191.0,34120.3
2003,1.8,138323.0,156.0,24889.21
2022,1.9,146829.0,165.0,32510.53
2004,1.9,180252.0,165.0,28187.2
2008,2.8,65532.0,243.0,44384.78
2005,0.8,82936.0,69.0,13874.72
2012,2.3,143218.0,200.0,39970.84
2016,1.6,181214.0,139.0,26974.92
2006,1.7,129609.0,148.0,28891.38
2017,2.1,76100.0,182.0,36096.09
2006,2.5,195321.0,217.0,38462.16
2007,2.3,106882.0,200.0,34971.41
2019,1.6,108440.0,139.0,29482.46
2007,3.1,48208.0,269.0,51598.46
2013,1.8,156204.0,156.0,29938.34
2020,1.9,162630.0,165.0,35283.4
2013,2.7,84708.0,235.0,46722.82
2017,2.8,207560.0,243.0,44235.13
2008,2.0,90644.0,174.0,35780.17
1998,0.8,151263.0,69.0,11361.56
2007,1.8,131182.0,156.0,28264.15
2002,2.6,18722.0,226.0,42513.65
2023,3.1,147195.0,269.0,52874.62
2017,2.4,142706.0,208.0,40860.55
2015,2.1,31681.0,182.0,37907.81
2017,4.3,196267.0,373.0,68385.26
2013,2.2,142909.0,191.0,37881.83
2006,3.0,181970.0,261.0,46156.27
2012,1.4,34195.0,122.0,27610.22
2000,1.6,99478.0,139.0,24309.42
2012,3.0,179030.0,261.0,45408.02
2013,3.3,41585.0,287.0,53229.84
2016,2.2,100944.0,191.0,36858.21
1999,1.0,140325.0,87.0,13332.14
2018,2.4,25271.0,208.0,47098.53
2003,2.7,53931.0,235.0,45676.71
2021,2.6,189104.0,226.0,42386.41
1997,2.0,122990.0,174.0,29960.03
2022,2.4,178835.0,208.0,40899.92
2004,1.9,129105.0,165.0,29926.52
2013,1.6,242795.0,139.0,23655.32
1997,3.1,141937.0,269.0,49510.52
2023,2.6,183489.0,226.0,48045.37
2023,2.4,107696.0,208.0,42565.78
2016,2.1,130536.0,182.0,34775.36
2009,2.4,152094.0,208.0,39668.68
1995,2.6,160390.0,226.0,34086.64
2001,3.9,118050.0,339.0,60628.62
2006,3.0,120137.0,261.0,47134.39
2011,2.0,145096.0,174.0,29828.17
2015,2.0,145063.0,174.0,33593.67
2020,1.9,68747.0,165.0,34483.7
2023,2.3,131248.0,200.0,41473.4
2018,1.9,136039.0,165.0,33592.56
2014,2.9,71184.0,252.0,46288.37
1999,0.8,165296.0,69.0,9762.46
1998,2.9,140637.0,252.0,43559.62
2022,2.7,236532.0,235.0,45706.24
2006,3.5,118699.0,304.0,53644.04
2014,3.2,176806.0,278.0,51702.49
2022,2.0,146956.0,174.0,36481.65
2018,3.1,216072.0,269.0,49329.39
2012,2.4,71501.0,208.0,41702.67
2011,1.0,95234.0,87.0,17068.7
2013,2.6,73215.0,226.0,44133.1
2003,2.0,116104.0,174.0,27828.52
1998,2.5,63764.0,217.0,38214.15
2020,3.8,43696.0,330.0,67834.69
2015,2.7,13329.0,235.0,47170.72
1996,1.7,10127.0,148.0,29791.58
1998,3.3,152820.0,287.0,47542.03
1996,2.8,97228.0,243.0,39198.77
2009,1.6,58312.0,139.0,29592.35
1996,1.2,87046.0,104.0,18505.98
1998,1.7,93605.0,148.0,30248.71
2000,3.2,71770.0,278.0,47309.45
2001,2.3,200278.0,200.0,33500.65
2004,2.6,190841.0,226.0,39212.79
2013,1.4,199424.0,122.0,25025.99
2013,3.2,128960.0,278.0,52767.84
2020,0.9,134023.0,78.0,18502.85
2016,2.0,87369.0,174.0,33527.73
2023,2.8,77646.0,243.0,50661.3
2006,1.6,121086.0,139.0,26508.07
1997,3.0,152618.0,261.0,44617.19
2007,1.8,179788.0,156.0,26931.97
2012,1.5,92701.0,130.0,27290.07
2002,3.5,57363.0,304.0,51647.48
2015,2.6,156699.0,226.0,40541.7
2009,2.9,29093.0,252.0,50428.45
1995,3.3,118039.0,287.0,48496.68
1997,0.8,124465.0,69.0,11824.62
2020,3.0,101061.0,261.0,50373.67
2002,1.9,42738.0,165.0,29608.19
1998,2.0,101719.0,174.0,29056.48
2010,2.8,202127.0,243.0,43365.99
2017,2.2,149586.0,191.0,38703.59
2004,3.0,178086.0,261.0,44306.06
2006,2.5,59140.0,217.0,37521.26
2008,2.6,132785.0,226.0,41912.68
2008,2.1,124417.0,182.0,34258.31
1996,1.6,125385.0,139.0,23607.84
2017,1.9,147792.0,165.0,34590.54
1999,2.4,127366.0,208.0,37004.05
1999,4.0,60527.0,347.0,63926.65
2000,3.7,150663.0,321.0,54761.1
2007,2.0,162044.0,174.0,30199.9
2003,2.5,185974.0,217.0,38784.62
2016,2.3,188183.0,200.0,39413.26
2022,2.6,143822.0,226.0,44563.18
2023,2.7,62858.0,235.0,51157.3
2009,2.9,43531.0,252.0,48337.91
2008,0.8,108645.0,69.0,17129.44
2018,2.8,165974.0,243.0,49671.88
2001,2.2,162752.0,191.0,37477.83
2019,1.9,133700.0,165.0,33961.73
2014,3.1,118172.0,269.0,53564.47
1996,3.7,215187.0,321.0,53564.96
2001,3.1,148702.0,269.0,47948.24
2000,2.1,115636.0,182.0,32397.21
2011,1.6,87728.0,139.0,30012.92
2021,0.8,69570.0,69.0,16726.03
2019,2.6,64647.0,226.0,46092.17
2019,3.0,69575.0,261.0,50767.11
2022,2.4,134048.0,208.0,40704.14
1996,3.2,119097.0,278.0,43989.0
1997,1.4,103704.0,122.0,19499.48
1999,2.4,156824.0,208.0,34348.7
1999,2.3,210459.0,200.0,32296.57
1995,2.4,78833.0,208.0,35462.9
2002,3.4,86286.0,295.0,54552.19
2006,2.4,9147.0,208.0,38774.51
2018,2.3,118683.0,200.0,36083.25
1998,1.8,113619.0,156.0,27562.73
2007,3.6,164640.0,313.0,54954.04
2017,1.4,115659.0,122.0,26112.77
2009,2.1,90595.0,182.0,33461.96
2005,3.9,129634.0,339.0,61659.31
2004,2.9,147853.0,252.0,43187.86
1997,2.5,39114.0,217.0,36884.45
2016,2.5,170345.0,217.0,44350.4
2008,1.7,185315.0,148.0,27652.91
2010,2.4,147373.0,208.0,38157.93
2004,2.2,73272.0,191.0,30497.22
2023,2.6,103699.0,226.0,45882.19
2004,1.3,179144.0,113.0,19134.04
2006,2.8,71089.0,243.0,47962.79
2003,3.3,151432.0,287.0,46184.68
1995,2.3,117461.0,200.0,36222.27
1999,3.0,128010.0,261.0,45456.36
2014,2.7,78211.0,235.0,43438.47
2002,2.0,136533.0,174.0,32058.57
2005,1.7,132954.0,148.0,26218.55
2006,1.8,44532.0,156.0,27339.55
1995,2.7,119778.0,235.0,38203.78
2019,2.5,150695.0,217.0,42913.26
2016,3.5,100736.0,304.0,57952.55
2014,3.1,0.0,269.0,55036.96
2022,3.1,114259.0,269.0,55428.35
2019,2.7,193323.0,235.0,42218.22
2005,1.7,102777.0,148.0,27434.77
1999,2.8,191433.0,243.0,38643.68
2009,2.6,79382.0,226.0,40275.88
1999,1.6,61951.0,139.0,25065.0
2006,3.5,119745.0,304.0,55206.79
1999,3.4,78871.0,295.0,52718.14
2011,1.6,136493.0,139.0,26075.54
2011,2.0,101371.0,174.0,31796.73
2018,2.1,193696.0,182.0,33666.57
2006,3.0,97917.0,261.0,43696.96
2018,2.9,124487.0,252.0,46443.81
2022,2.5,149817.0,217.0,41120.61
2009,2.7,167816.0,235.0,43757.04
2009,1.5,193982.0,130.0,24937.34
2000,2.8,108257.0,243.0,46545.66
2006,2.4,100035.0,208.0,38727.22
2021,2.0,24304.0,174.0,37811.86
2023,1.3,222086.0,113.0,23805.11
2014,2.5,138048.0,217.0,40887.81
2012,2.8,157590.0,243.0,43364.01
2008,1.1,147786.0,96.0,18867.55
1996,2.5,122477.0,217.0,36610.43
2003,2.6,137518.0,226.0,39324.63
1999,2.1,92017.0,182.0,31262.65
2014,2.8,104895.0,243.0,47836.31
2020,2.4,72490.0,208.0,42042.18
2023,2.7,197862.0,235.0,44693.17
1995,2.9,148074.0,252.0,42270.52
2017,2.9,218809.0,252.0,48137.77
1997,3.3,234819.0,287.0,47596.42
2000,2.8,49792.0,243.0,43259.87
1999,2.1,169261.0,182.0,27350.85
2015,2.0,52102.0,174.0,35691.09
2021,1.6,128871.0,139.0,30207.53
1999,2.6,135736.0,226.0,36106.84
1995,3.6,55642.0,313.0,53613.52
2011,2.2,83124.0,191.0,39642.42
2013,2.9,138018.0,252.0,47271.99
2008,1.9,128815.0,165.0,29580.76
2006,2.7,69081.0,235.0,43744.36
2004,3.5,85098.0,304.0,54795.33
2014,3.0,45428.0,261.0,50443.73
2015,1.2,59854.0,104.0,25516.96
2012,3.0,101429.0,261.0,45504.18
2018,3.0,169373.0,261.0,50170.21
2021,2.6,175712.0,226.0,42768.58
2005,3.0,211672.0,261.0,46338.39
1996,1.8,141213.0,156.0,22646.2
2019,2.6,129414.0,226.0,46373.81
2012,3.4,144757.0,295.0,52376.48
2023,3.3,144278.0,287.0,56511.22
2019,2.9,39174.0,252.0,50370.07
2001,1.8,214444.0,156.0,27080.65
2018,1.7,23453.0,148.0,33019.19
2009,2.6,177438.0,226.0,38824.7
2005,2.6,122819.0,226.0,43263.19
2012,2.4,65525.0,208.0,40367.15
2017,1.9,146569.0,165.0,33952.33
2006,2.8,114093.0,243.0,45815.82
2000,2.6,85873.0,226.0,38149.07
2014,2.7,50926.0,235.0,47393.99
2017,3.0,46725.0,261.0,53171.69
2007,2.3,89454.0,200.0,34321.69
2014,2.1,100651.0,182.0,36776.96
2010,3.4,59473.0,295.0,54824.11
2012,1.9,121924.0,165.0,35278.21
2004,2.1,66593.0,182.0,35732.43
2022,3.5,138011.0,304.0,59555.37
2017,2.1,181569.0,182.0,30882.72
2002,2.4,134469.0,208.0,37057.6
2012,2.2,115308.0,191.0,35184.77
2015,1.1,93255.0,96.0,23466.68
1995,2.4,192305.0,208.0,32271.5
2017,1.7,110324.0,148.0,29845.76
2002,2.7,244511.0,235.0,37135.52
2023,3.4,60848.0,295.0,58656.39
2000,0.8,134495.0,69.0,8822.5
1999,2.2,190636.0,191.0,28451.9
2009,2.9,85493.0,252.0,46446.79
2016,0.8,108194.0,69.0,20098.58
2009,3.6,151307.0,313.0,57416.75
1996,2.8,139395.0,243.0,41899.89
1995,3.4,147985.0,295.0,51167.08
2017,2.0,178013.0,174.0,34218.38
2017,2.1,102662.0,182.0,36066.16
2020,2.4,191851.0,208.0,39280.96
2005,4.2,33999.0,365.0,65130.68
2004,3.6,173872.0,313.0,55533.86
2012,2.6,177360.0,226.0,39300.32
2012,2.7,81276.0,235.0,49356.08
2011,3.0,47468.0,261.0,48432.54
2020,4.4,108392.0,382.0,74779.06
2002,2.8,140190.0,243.0,44528.19
2009,2.5,103245.0,217.0,41863.34
2002,2.2,145097.0,191.0,36187.48
2011,2.7,216887.0,235.0,41021.4
2006,2.0,51764.0,174.0,33835.24
2021,2.9,22295.0,252.0,52779.76
2002,1.4,116535.0,122.0,22905.64
2019,2.3,85992.0,200.0,37467.09
2008,3.1,95984.0,269.0,49287.7
1998,2.8,183346.0,243.0,41486.49
1995,2.1,113969.0,182.0,29347.06
1995,2.3,118550.0,200.0,36993.12
2013,3.3,98160.0,287.0,54300.49
2010,1.5,118060.0,130.0,26515.51
2008,1.5,133425.0,130.0,27596.26
2015,1.8,259229.0,156.0,28141.94
2010,2.5,133983.0,217.0,43199.34
1999,1.4,178135.0,122.0,20419.32
2003,3.3,129320.0,287.0,51419.22
2020,1.8,18611.0,156.0,33746.62
2022,2.7,91646.0,235.0,50123.62
1996,2.0,133946.0,174.0,27268.19
2012,2.4,156171.0,208.0,38240.9
2000,1.2,130511.0,104.0,20187.05
2003,3.3,166018.0,287.0,48578.84
1995,1.7,47001.0,148.0,26595.86
2003,1.6,122440.0,139.0,24716.92
2019,4.4,186398.0,382.0,70004.12
2010,2.9,71422.0,252.0,47478.0
2007,3.3,176030.0,287.0,48184.41
2003,2.9,173445.0,252.0,44163.03
2015,2.1,58149.0,182.0,38783.97
2007,1.5,136894.0,130.0,22941.75
2003,2.3,127941.0,200.0,34349.68
2005,1.7,111182.0,148.0,29088.02
1998,1.8,43656.0,156.0,27758.09
1996,1.2,106847.0,104.0,17257.88
2023,2.6,112185.0,226.0,44373.24
2000,3.8,35085.0,330.0,59077.5
